date,store_id,product_id,units_sold,price,promo_flag
2024-08-10,STORE-01,PROD-08,68,26.17,0
2024-08-11,STORE-01,PROD-08,59,37.34,0
2024-08-12,STORE-01,PROD-08,41,39.33,0
2024-08-13,STORE-01,PROD-08,52,17.01,0
2024-08-14,STORE-01,PROD-08,46,17.66,0
2024-08-15,STORE-01,PROD-08,53,8.37,0
2024-08-16,STORE-01,PROD-08,42,43.89,0
2024-08-17,STORE-01,PROD-08,54,34.82,0
2024-08-18,STORE-01,PROD-08,63,33.8,0
2024-08-19,STORE-01,PROD-08,45,9.92,0
2024-08-20,STORE-01,PROD-08,48,48.72,0
2024-08-21,STORE-01,PROD-08,55,8.45,0
2024-08-22,STORE-01,PROD-08,39,31.26,0
2024-08-23,STORE-01,PROD-08,46,5.37,0
2024-08-24,STORE-01,PROD-08,42,24.54,0
2024-08-25,STORE-01,PROD-08,42,14.43,0
2024-08-26,STORE-01,PROD-08,42,9.74,0
2024-08-27,STORE-01,PROD-08,48,26.16,0
2024-08-28,STORE-01,PROD-08,48,6.14,0
2024-08-29,STORE-01,PROD-08,42,35.52,0
2024-08-30,STORE-01,PROD-08,44,28.37,0
2024-08-31,STORE-01,PROD-08,55,12.29,0
2024-09-01,STORE-01,PROD-08,50,21.05,0
2024-09-02,STORE-01,PROD-08,41,27.58,0
2024-09-03,STORE-01,PROD-08,44,28.48,0
2024-09-04,STORE-01,PROD-08,50,16.04,0
2024-09-05,STORE-01,PROD-08,37,36.53,0
2024-09-06,STORE-01,PROD-08,45,31.76,0
2024-09-07,STORE-01,PROD-08,47,18.59,0
2024-09-08,STORE-01,PROD-08,49,29.96,0
2024-09-09,STORE-01,PROD-08,38,11.96,0
2024-09-10,STORE-01,PROD-08,47,29.56,0
2024-09-11,STORE-01,PROD-08,45,37.87,0
2024-09-12,STORE-01,PROD-08,37,41.83,0
2024-09-13,STORE-01,PROD-08,41,11.7,0
2024-09-14,STORE-01,PROD-08,45,34.84,0
2024-09-15,STORE-01,PROD-08,51,40.42,0
2024-09-16,STORE-01,PROD-08,38,32.7,0
2024-09-17,STORE-01,PROD-08,37,48.0,0
2024-09-18,STORE-01,PROD-08,45,26.74,0
2024-09-19,STORE-01,PROD-08,43,31.64,0
2024-09-20,STORE-01,PROD-08,35,46.3,0
2024-09-21,STORE-01,PROD-08,50,11.13,0
2024-09-22,STORE-01,PROD-08,69,27.18,1
2024-09-23,STORE-01,PROD-08,39,6.06,0
2024-09-24,STORE-01,PROD-08,40,12.99,0
2024-09-25,STORE-01,PROD-08,61,39.23,1
2024-09-26,STORE-01,PROD-08,39,24.37,0
2024-09-27,STORE-01,PROD-08,41,12.74,0
2024-09-28,STORE-01,PROD-08,51,39.78,0
2024-09-29,STORE-01,PROD-08,82,7.74,1
2024-09-30,STORE-01,PROD-08,40,34.17,0
2024-10-01,STORE-01,PROD-08,43,37.26,0
2024-10-02,STORE-01,PROD-08,41,14.65,0
2024-10-03,STORE-01,PROD-08,36,47.1,0
2024-10-04,STORE-01,PROD-08,40,29.2,0
2024-10-05,STORE-01,PROD-08,40,23.41,0
2024-10-06,STORE-01,PROD-08,57,21.6,0
2024-10-07,STORE-01,PROD-08,37,21.03,0
2024-10-08,STORE-01,PROD-08,37,22.84,0
2024-10-09,STORE-01,PROD-08,49,41.9,0
2024-10-10,STORE-01,PROD-08,45,14.39,0
2024-10-11,STORE-01,PROD-08,43,46.23,0
2024-10-12,STORE-01,PROD-08,49,34.33,0
2024-10-13,STORE-01,PROD-08,46,21.19,0
2024-10-14,STORE-01,PROD-08,40,41.3,0
2024-10-15,STORE-01,PROD-08,41,31.38,0
2024-10-16,STORE-01,PROD-08,45,11.06,0
2024-10-17,STORE-01,PROD-08,51,43.58,1
2024-10-18,STORE-01,PROD-08,44,21.02,0
2024-10-19,STORE-01,PROD-08,56,35.82,0
2024-10-20,STORE-01,PROD-08,70,5.32,1
2024-10-21,STORE-01,PROD-08,43,41.79,0
2024-10-22,STORE-01,PROD-08,33,11.86,0
2024-10-23,STORE-01,PROD-08,42,40.32,0
2024-10-24,STORE-01,PROD-08,45,47.58,0
2024-10-25,STORE-01,PROD-08,40,35.49,0
2024-10-26,STORE-01,PROD-08,51,33.78,0
2024-10-27,STORE-01,PROD-08,55,5.21,0
2024-10-28,STORE-01,PROD-08,47,12.37,0
2024-10-29,STORE-01,PROD-08,54,9.64,0
2024-10-30,STORE-01,PROD-08,43,23.35,0
2024-10-31,STORE-01,PROD-08,40,34.67,0
2024-11-01,STORE-01,PROD-08,40,5.49,0
2024-11-02,STORE-01,PROD-08,60,11.04,0
2024-11-03,STORE-01,PROD-08,46,8.61,0
2024-11-04,STORE-01,PROD-08,51,30.82,0
2024-11-05,STORE-01,PROD-08,43,35.2,0
2024-11-06,STORE-01,PROD-08,45,10.05,0
2024-11-07,STORE-01,PROD-08,49,21.37,0
2024-11-08,STORE-01,PROD-08,48,41.22,0
2024-11-09,STORE-01,PROD-08,59,21.1,0
2024-11-10,STORE-01,PROD-08,60,28.58,0
2024-11-11,STORE-01,PROD-08,43,21.05,0
2024-11-12,STORE-01,PROD-08,52,11.99,0
2024-11-13,STORE-01,PROD-08,51,44.58,0
2024-11-14,STORE-01,PROD-08,44,14.74,0
2024-11-15,STORE-01,PROD-08,51,41.47,0
2024-11-16,STORE-01,PROD-08,66,25.73,0
2024-11-17,STORE-01,PROD-08,61,30.29,0
2024-11-18,STORE-01,PROD-08,53,5.21,0
2024-11-19,STORE-01,PROD-08,51,48.33,0
2024-11-20,STORE-01,PROD-08,51,43.6,0
2024-11-21,STORE-01,PROD-08,42,5.18,0
2024-11-22,STORE-01,PROD-08,42,48.09,0
2024-11-23,STORE-01,PROD-08,65,34.85,0
2024-11-24,STORE-01,PROD-08,60,38.7,0
2024-11-25,STORE-01,PROD-08,53,29.2,0
2024-11-26,STORE-01,PROD-08,49,13.04,0
2024-11-27,STORE-01,PROD-08,47,34.57,0
2024-11-28,STORE-01,PROD-08,42,24.29,0
2024-11-29,STORE-01,PROD-08,57,14.52,0
2024-11-30,STORE-01,PROD-08,74,30.02,0
2024-12-01,STORE-01,PROD-08,64,12.35,0
2024-12-02,STORE-01,PROD-08,49,26.76,0
2024-12-03,STORE-01,PROD-08,58,40.52,0
2024-12-04,STORE-01,PROD-08,54,32.32,0
2024-12-05,STORE-01,PROD-08,53,9.35,0
2024-12-06,STORE-01,PROD-08,58,18.95,0
2024-12-07,STORE-01,PROD-08,104,34.18,1
2024-12-08,STORE-01,PROD-08,50,39.53,0
2024-12-09,STORE-01,PROD-08,60,47.78,0
2024-12-10,STORE-01,PROD-08,60,11.76,0
2024-12-11,STORE-01,PROD-08,82,9.85,1
2024-12-12,STORE-01,PROD-08,55,40.13,0
2024-12-13,STORE-01,PROD-08,67,40.75,0
2024-12-14,STORE-01,PROD-08,84,17.79,0
2024-12-15,STORE-01,PROD-08,73,40.07,0
2024-12-16,STORE-01,PROD-08,56,44.53,0
2024-12-17,STORE-01,PROD-08,56,32.99,0
2024-12-18,STORE-01,PROD-08,54,30.9,0
2024-12-19,STORE-01,PROD-08,62,32.26,0
2024-12-20,STORE-01,PROD-08,65,43.01,0
2024-12-21,STORE-01,PROD-08,79,11.7,0
2024-12-22,STORE-01,PROD-08,81,25.94,0
2024-12-23,STORE-01,PROD-08,58,31.63,0
2024-12-24,STORE-01,PROD-08,69,45.85,0
2024-12-25,STORE-01,PROD-08,94,29.91,1
2024-12-26,STORE-01,PROD-08,89,45.52,1
2024-12-27,STORE-01,PROD-08,71,12.31,0
2024-12-28,STORE-01,PROD-08,74,38.66,0
2024-12-29,STORE-01,PROD-08,75,44.24,0
2024-12-30,STORE-01,PROD-08,73,17.05,0
2024-12-31,STORE-01,PROD-08,61,28.41,0
2025-01-01,STORE-01,PROD-08,73,23.1,0
2025-01-02,STORE-01,PROD-08,91,8.02,1
2025-01-03,STORE-01,PROD-08,67,44.14,0
2025-01-04,STORE-01,PROD-08,102,13.16,0
2025-01-05,STORE-01,PROD-08,116,26.47,1
2025-01-06,STORE-01,PROD-08,70,21.61,0
2025-01-07,STORE-01,PROD-08,78,35.47,0
2025-01-08,STORE-01,PROD-08,110,42.09,1
2025-01-09,STORE-01,PROD-08,85,19.61,0
2025-01-10,STORE-01,PROD-08,59,38.15,0
2025-01-11,STORE-01,PROD-08,79,10.06,0
2025-01-12,STORE-01,PROD-08,93,30.89,0
2025-01-13,STORE-01,PROD-08,72,34.45,0
2025-01-14,STORE-01,PROD-08,65,17.1,0
2025-01-15,STORE-01,PROD-08,82,17.58,0
2025-01-16,STORE-01,PROD-08,75,16.98,0
2025-01-17,STORE-01,PROD-08,81,47.43,0
2025-01-18,STORE-01,PROD-08,86,42.05,0
2025-01-19,STORE-01,PROD-08,102,23.84,0
2025-01-20,STORE-01,PROD-08,77,17.78,0
2025-01-21,STORE-01,PROD-08,80,8.76,0
2025-01-22,STORE-01,PROD-08,81,44.26,0
2025-01-23,STORE-01,PROD-08,75,18.96,0
2025-01-24,STORE-01,PROD-08,83,49.28,0
2025-01-25,STORE-01,PROD-08,88,45.28,0
2025-01-26,STORE-01,PROD-08,99,46.26,0
2025-01-27,STORE-01,PROD-08,76,36.79,0
2025-01-28,STORE-01,PROD-08,82,12.6,0
2025-01-29,STORE-01,PROD-08,78,9.01,0
2025-01-30,STORE-01,PROD-08,100,15.6,0
2025-01-31,STORE-01,PROD-08,72,48.58,0
2025-02-01,STORE-01,PROD-08,163,14.72,1
2025-02-02,STORE-01,PROD-08,97,40.35,0
2025-02-03,STORE-01,PROD-08,90,14.69,0
2025-02-04,STORE-01,PROD-08,87,36.88,0
2025-02-05,STORE-01,PROD-08,82,7.61,0
2025-02-06,STORE-01,PROD-08,68,47.43,0
2025-02-07,STORE-01,PROD-08,77,20.18,0
2025-02-08,STORE-01,PROD-08,107,9.95,0
2025-02-09,STORE-01,PROD-08,105,46.15,0
2025-02-10,STORE-01,PROD-08,99,34.76,0
2025-02-11,STORE-01,PROD-08,87,46.07,0
2025-02-12,STORE-01,PROD-08,84,14.13,0
2025-02-13,STORE-01,PROD-08,84,44.96,0
2025-02-14,STORE-01,PROD-08,79,37.1,0
2025-02-15,STORE-01,PROD-08,105,47.11,0
2025-02-16,STORE-01,PROD-08,118,43.62,0
2025-02-17,STORE-01,PROD-08,91,31.06,0
2025-02-18,STORE-01,PROD-08,111,24.65,0
2025-02-19,STORE-01,PROD-08,111,15.35,1
2025-02-20,STORE-01,PROD-08,77,39.27,0
2025-02-21,STORE-01,PROD-08,81,41.76,0
2025-02-22,STORE-01,PROD-08,114,43.12,0
2025-02-23,STORE-01,PROD-08,109,31.03,0
2025-02-24,STORE-01,PROD-08,97,5.54,0
2025-02-25,STORE-01,PROD-08,128,7.81,1
2025-02-26,STORE-01,PROD-08,77,20.54,0
2025-02-27,STORE-01,PROD-08,76,6.75,0
2025-02-28,STORE-01,PROD-08,93,48.01,0
2025-03-01,STORE-01,PROD-08,105,21.75,0
2025-03-02,STORE-01,PROD-08,90,10.71,0
2025-03-03,STORE-01,PROD-08,83,41.5,0
2025-03-04,STORE-01,PROD-08,98,39.51,0
2025-03-05,STORE-01,PROD-08,84,11.77,0
2025-03-06,STORE-01,PROD-08,97,5.87,0
2025-03-07,STORE-01,PROD-08,75,32.76,0
2025-03-08,STORE-01,PROD-08,94,20.76,0
2025-03-09,STORE-01,PROD-08,108,48.64,0
2025-03-10,STORE-01,PROD-08,84,45.47,0
2025-03-11,STORE-01,PROD-08,86,15.66,0
2025-03-12,STORE-01,PROD-08,77,30.05,0
2025-03-13,STORE-01,PROD-08,100,27.94,0
2025-03-14,STORE-01,PROD-08,82,38.71,0
2025-03-15,STORE-01,PROD-08,109,41.8,0
2025-03-16,STORE-01,PROD-08,105,13.97,0
2025-03-17,STORE-01,PROD-08,132,48.44,1
2025-03-18,STORE-01,PROD-08,98,27.01,0
2025-03-19,STORE-01,PROD-08,85,46.11,0
2025-03-20,STORE-01,PROD-08,87,9.14,0
2025-03-21,STORE-01,PROD-08,96,12.04,0
2025-03-22,STORE-01,PROD-08,90,8.83,0
2025-03-23,STORE-01,PROD-08,125,44.83,0
2025-03-24,STORE-01,PROD-08,97,30.37,0
2025-03-25,STORE-01,PROD-08,97,34.32,0
2025-03-26,STORE-01,PROD-08,92,29.62,0
2025-03-27,STORE-01,PROD-08,147,13.1,1
2025-03-28,STORE-01,PROD-08,100,41.64,0
2025-03-29,STORE-01,PROD-08,114,28.6,0
2025-03-30,STORE-01,PROD-08,105,34.31,0
2025-03-31,STORE-01,PROD-08,93,9.57,0
2025-04-01,STORE-01,PROD-08,92,26.96,0
2025-04-02,STORE-01,PROD-08,121,7.96,1
2025-04-03,STORE-01,PROD-08,102,23.62,0
2025-04-04,STORE-01,PROD-08,88,12.1,0
2025-04-05,STORE-01,PROD-08,113,26.87,0
2025-04-06,STORE-01,PROD-08,150,7.57,1
2025-04-07,STORE-01,PROD-08,99,28.42,0
2025-04-08,STORE-01,PROD-08,93,14.91,0
2025-04-09,STORE-01,PROD-08,88,32.56,0
2025-04-10,STORE-01,PROD-08,102,25.88,0
2025-04-11,STORE-01,PROD-08,104,48.21,0
2025-04-12,STORE-01,PROD-08,108,44.49,0
2025-04-13,STORE-01,PROD-08,106,47.26,0
2025-04-14,STORE-01,PROD-08,95,28.17,0
2025-04-15,STORE-01,PROD-08,103,27.1,0
2025-04-16,STORE-01,PROD-08,101,45.96,0
2025-04-17,STORE-01,PROD-08,147,45.1,1
2025-04-18,STORE-01,PROD-08,81,34.65,0
2025-04-19,STORE-01,PROD-08,98,36.98,0
2025-04-20,STORE-01,PROD-08,123,39.89,0
2025-04-21,STORE-01,PROD-08,83,17.68,0
2025-04-22,STORE-01,PROD-08,102,17.83,0
2025-04-23,STORE-01,PROD-08,98,9.92,0
2025-04-24,STORE-01,PROD-08,101,19.9,0
2025-04-25,STORE-01,PROD-08,86,19.93,0
2025-04-26,STORE-01,PROD-08,108,5.25,0
2025-04-27,STORE-01,PROD-08,97,15.44,0
2025-04-28,STORE-01,PROD-08,102,10.54,0
2025-04-29,STORE-01,PROD-08,102,9.47,0
2025-04-30,STORE-01,PROD-08,93,10.52,0
2025-05-01,STORE-01,PROD-08,85,24.19,0
2025-05-02,STORE-01,PROD-08,91,23.07,0
2025-05-03,STORE-01,PROD-08,90,49.98,0
2025-05-04,STORE-01,PROD-08,120,9.2,0
2025-05-05,STORE-01,PROD-08,85,38.77,0
2025-05-06,STORE-01,PROD-08,92,12.5,0
2025-05-07,STORE-01,PROD-08,77,47.93,0
2025-05-08,STORE-01,PROD-08,104,20.69,0
2025-05-09,STORE-01,PROD-08,117,46.57,1
2025-05-10,STORE-01,PROD-08,109,15.64,0
2025-05-11,STORE-01,PROD-08,91,29.38,0
2025-05-12,STORE-01,PROD-08,91,40.64,0
2025-05-13,STORE-01,PROD-08,103,20.38,0
2025-05-14,STORE-01,PROD-08,82,6.66,0
2025-05-15,STORE-01,PROD-08,82,28.98,0
2025-05-16,STORE-01,PROD-08,82,25.66,0
2025-05-17,STORE-01,PROD-08,84,41.16,0
2025-05-18,STORE-01,PROD-08,98,12.26,0
2025-05-19,STORE-01,PROD-08,118,19.14,1
2025-05-20,STORE-01,PROD-08,82,33.03,0
2025-05-21,STORE-01,PROD-08,76,22.79,0
2025-05-22,STORE-01,PROD-08,67,8.92,0
2025-05-23,STORE-01,PROD-08,74,37.74,0
2025-05-24,STORE-01,PROD-08,102,13.83,0
2025-05-25,STORE-01,PROD-08,101,23.7,0
2025-05-26,STORE-01,PROD-08,85,8.58,0
2025-05-27,STORE-01,PROD-08,71,7.46,0
2025-05-28,STORE-01,PROD-08,65,37.25,0
2025-05-29,STORE-01,PROD-08,88,39.6,0
2025-05-30,STORE-01,PROD-08,93,34.29,0
2025-05-31,STORE-01,PROD-08,94,43.71,0
2025-06-01,STORE-01,PROD-08,91,22.08,0
2025-06-02,STORE-01,PROD-08,88,48.48,0
2025-06-03,STORE-01,PROD-08,75,33.59,0
2025-06-04,STORE-01,PROD-08,86,44.78,0
2025-06-05,STORE-01,PROD-08,82,28.99,0
2025-06-06,STORE-01,PROD-08,62,24.21,0
2025-06-07,STORE-01,PROD-08,88,48.76,0
2025-06-08,STORE-01,PROD-08,110,38.29,0
2025-06-09,STORE-01,PROD-08,60,14.07,0
2025-06-10,STORE-01,PROD-08,81,20.65,0
2025-06-11,STORE-01,PROD-08,66,8.94,0
2025-06-12,STORE-01,PROD-08,79,41.28,0
2025-06-13,STORE-01,PROD-08,73,10.37,0
2025-06-14,STORE-01,PROD-08,89,10.66,0
2025-06-15,STORE-01,PROD-08,84,17.43,0
2025-06-16,STORE-01,PROD-08,66,44.53,0
2025-06-17,STORE-01,PROD-08,86,20.04,0
2025-06-18,STORE-01,PROD-08,72,30.8,0
2025-06-19,STORE-01,PROD-08,79,17.3,0
2025-06-20,STORE-01,PROD-08,67,20.92,0
2025-06-21,STORE-01,PROD-08,84,43.23,0
2025-06-22,STORE-01,PROD-08,89,25.29,0
2025-06-23,STORE-01,PROD-08,66,17.33,0
2025-06-24,STORE-01,PROD-08,72,42.82,0
2025-06-25,STORE-01,PROD-08,71,6.39,0
2025-06-26,STORE-01,PROD-08,68,44.61,0
2025-06-27,STORE-01,PROD-08,73,22.81,0
2025-06-28,STORE-01,PROD-08,79,36.73,0
2025-06-29,STORE-01,PROD-08,72,19.39,0
2025-06-30,STORE-01,PROD-08,60,21.96,0
2025-07-01,STORE-01,PROD-08,76,49.28,0
2025-07-02,STORE-01,PROD-08,56,26.96,0
2025-07-03,STORE-01,PROD-08,67,16.64,0
2025-07-04,STORE-01,PROD-08,70,45.9,0
2025-07-05,STORE-01,PROD-08,99,30.03,1
2025-07-06,STORE-01,PROD-08,75,45.82,0
2025-07-07,STORE-01,PROD-08,69,28.63,0
2025-07-08,STORE-01,PROD-08,55,20.7,0
2025-07-09,STORE-01,PROD-08,68,27.41,0
2025-07-10,STORE-01,PROD-08,65,25.46,0
2025-07-11,STORE-01,PROD-08,52,23.89,0
2025-07-12,STORE-01,PROD-08,76,26.48,0
2025-07-13,STORE-01,PROD-08,54,18.1,0
2025-07-14,STORE-01,PROD-08,63,9.99,0
2025-07-15,STORE-01,PROD-08,57,42.15,0
2025-07-16,STORE-01,PROD-08,88,9.36,1
2025-07-17,STORE-01,PROD-08,66,32.7,0
2025-07-18,STORE-01,PROD-08,55,29.86,0
2025-07-19,STORE-01,PROD-08,73,35.56,0
2025-07-20,STORE-01,PROD-08,64,35.25,0
2025-07-21,STORE-01,PROD-08,67,21.28,0
2025-07-22,STORE-01,PROD-08,56,7.99,0
2025-07-23,STORE-01,PROD-08,58,49.11,0
2025-07-24,STORE-01,PROD-08,57,36.96,0
2025-07-25,STORE-01,PROD-08,50,20.59,0
2025-07-26,STORE-01,PROD-08,70,43.84,0
2025-07-27,STORE-01,PROD-08,68,18.99,0
2025-07-28,STORE-01,PROD-08,58,42.59,0
2025-07-29,STORE-01,PROD-08,49,5.4,0
2025-07-30,STORE-01,PROD-08,54,29.48,0
2025-07-31,STORE-01,PROD-08,53,16.0,0
2025-08-01,STORE-01,PROD-08,58,45.12,0
2025-08-02,STORE-01,PROD-08,60,27.95,0
2025-08-03,STORE-01,PROD-08,53,28.94,0
2025-08-04,STORE-01,PROD-08,45,44.21,0
2025-08-05,STORE-01,PROD-08,45,32.75,0
2025-08-06,STORE-01,PROD-08,47,24.84,0
2025-08-07,STORE-01,PROD-08,53,48.32,0
2025-08-08,STORE-01,PROD-08,51,31.16,0
2025-08-09,STORE-01,PROD-08,48,42.73,0
2025-08-10,STORE-01,PROD-08,60,29.38,0
2025-08-11,STORE-01,PROD-08,52,18.13,0
2025-08-12,STORE-01,PROD-08,53,12.97,0
2025-08-13,STORE-01,PROD-08,46,42.76,0
2025-08-14,STORE-01,PROD-08,44,31.15,0
2025-08-15,STORE-01,PROD-08,48,28.25,0
2025-08-16,STORE-01,PROD-08,51,7.49,0
2025-08-17,STORE-01,PROD-08,48,12.22,0
2025-08-18,STORE-01,PROD-08,44,22.89,0
2025-08-19,STORE-01,PROD-08,41,35.94,0
2025-08-20,STORE-01,PROD-08,47,10.11,0
2025-08-21,STORE-01,PROD-08,74,41.92,1
2025-08-22,STORE-01,PROD-08,53,44.49,0
2025-08-23,STORE-01,PROD-08,51,23.51,0
2025-08-24,STORE-01,PROD-08,54,41.24,0
2025-08-25,STORE-01,PROD-08,47,31.91,0
2025-08-26,STORE-01,PROD-08,51,35.14,0
2025-08-27,STORE-01,PROD-08,41,47.73,0
2025-08-28,STORE-01,PROD-08,42,44.37,0
2025-08-29,STORE-01,PROD-08,48,18.13,0
2025-08-30,STORE-01,PROD-08,54,26.01,0
2025-08-31,STORE-01,PROD-08,46,24.65,0
2025-09-01,STORE-01,PROD-08,44,10.36,0
2025-09-02,STORE-01,PROD-08,48,17.32,0
2025-09-03,STORE-01,PROD-08,44,32.76,0
2025-09-04,STORE-01,PROD-08,41,5.46,0
2025-09-05,STORE-01,PROD-08,44,45.63,0
2025-09-06,STORE-01,PROD-08,51,35.36,0
2025-09-07,STORE-01,PROD-08,40,38.87,0
2025-09-08,STORE-01,PROD-08,46,47.74,0
2025-09-09,STORE-01,PROD-08,56,38.76,0
2025-09-10,STORE-01,PROD-08,45,14.71,0
2025-09-11,STORE-01,PROD-08,45,46.22,0
2025-09-12,STORE-01,PROD-08,35,35.54,0
2025-09-13,STORE-01,PROD-08,52,7.94,0
2025-09-14,STORE-01,PROD-08,45,39.31,0
2025-09-15,STORE-01,PROD-08,45,32.36,0
2025-09-16,STORE-01,PROD-08,38,42.15,0
2025-09-17,STORE-01,PROD-08,42,15.5,0
2025-09-18,STORE-01,PROD-08,38,46.98,0
2025-09-19,STORE-01,PROD-08,56,19.86,1
2025-09-20,STORE-01,PROD-08,46,15.14,0
2025-09-21,STORE-01,PROD-08,48,8.34,0
2025-09-22,STORE-01,PROD-08,36,47.17,0
2025-09-23,STORE-01,PROD-08,36,46.83,0
2025-09-24,STORE-01,PROD-08,40,36.33,0
2025-09-25,STORE-01,PROD-08,40,47.28,0
2025-09-26,STORE-01,PROD-08,39,23.72,0
2025-09-27,STORE-01,PROD-08,48,25.21,0
2025-09-28,STORE-01,PROD-08,46,30.51,0
2025-09-29,STORE-01,PROD-08,43,46.11,0
2025-09-30,STORE-01,PROD-08,39,26.67,0
2025-10-01,STORE-01,PROD-08,33,48.86,0
2025-10-02,STORE-01,PROD-08,40,44.81,0
2025-10-03,STORE-01,PROD-08,38,8.59,0
2025-10-04,STORE-01,PROD-08,41,43.02,0
2025-10-05,STORE-01,PROD-08,54,21.4,0
2025-10-06,STORE-01,PROD-08,39,15.98,0
2025-10-07,STORE-01,PROD-08,40,7.34,0
2025-10-08,STORE-01,PROD-08,39,45.3,0
2025-10-09,STORE-01,PROD-08,41,24.14,0
2025-10-10,STORE-01,PROD-08,42,23.72,0
2025-10-11,STORE-01,PROD-08,42,19.86,0
2025-10-12,STORE-01,PROD-08,44,9.15,0
2025-10-13,STORE-01,PROD-08,42,29.77,0
2025-10-14,STORE-01,PROD-08,41,46.23,0
2025-10-15,STORE-01,PROD-08,43,36.92,0
2025-10-16,STORE-01,PROD-08,43,29.86,0
2025-10-17,STORE-01,PROD-08,41,38.68,0
2025-10-18,STORE-01,PROD-08,50,16.44,0
2025-10-19,STORE-01,PROD-08,48,5.89,0
2025-10-20,STORE-01,PROD-08,38,18.25,0
2025-10-21,STORE-01,PROD-08,47,16.44,0
2025-10-22,STORE-01,PROD-08,39,9.43,0
2025-10-23,STORE-01,PROD-08,39,46.71,0
2025-10-24,STORE-01,PROD-08,34,21.33,0
2025-10-25,STORE-01,PROD-08,48,24.58,0
2025-10-26,STORE-01,PROD-08,51,20.18,0
2025-10-27,STORE-01,PROD-08,44,36.32,0
2025-10-28,STORE-01,PROD-08,49,29.78,0
2025-10-29,STORE-01,PROD-08,39,45.86,0
2025-10-30,STORE-01,PROD-08,43,30.8,0
2025-10-31,STORE-01,PROD-08,42,39.36,0
2025-11-01,STORE-01,PROD-08,49,26.85,0
2025-11-02,STORE-01,PROD-08,56,39.48,0
2025-11-03,STORE-01,PROD-08,44,37.94,0
2025-11-04,STORE-01,PROD-08,51,48.34,1
2025-11-05,STORE-01,PROD-08,51,42.64,0
2025-11-06,STORE-01,PROD-08,46,24.8,0
2025-11-07,STORE-01,PROD-08,44,35.02,0
2025-11-08,STORE-01,PROD-08,57,17.59,0
2025-11-09,STORE-01,PROD-08,50,43.63,0
2025-11-10,STORE-01,PROD-08,48,20.8,0
2025-11-11,STORE-01,PROD-08,48,38.54,0
2025-11-12,STORE-01,PROD-08,55,44.67,1
2025-11-13,STORE-01,PROD-08,55,33.33,0
2025-11-14,STORE-01,PROD-08,52,46.91,0
2025-11-15,STORE-01,PROD-08,46,19.47,0
2025-11-16,STORE-01,PROD-08,64,43.39,0
2025-11-17,STORE-01,PROD-08,40,32.48,0
2025-11-18,STORE-01,PROD-08,53,13.56,0
2025-11-19,STORE-01,PROD-08,41,49.19,0
2025-11-20,STORE-01,PROD-08,50,36.88,0
2025-11-21,STORE-01,PROD-08,56,43.19,0
2025-11-22,STORE-01,PROD-08,58,20.96,0
2025-11-23,STORE-01,PROD-08,62,30.35,0
2025-11-24,STORE-01,PROD-08,53,46.14,0
2025-11-25,STORE-01,PROD-08,53,23.9,0
2025-11-26,STORE-01,PROD-08,52,40.65,0
2025-11-27,STORE-01,PROD-08,61,19.79,0
2025-11-28,STORE-01,PROD-08,41,22.23,0
2025-11-29,STORE-01,PROD-08,54,23.36,0
2025-11-30,STORE-01,PROD-08,71,43.4,0
2025-12-01,STORE-01,PROD-08,62,15.12,0
2025-12-02,STORE-01,PROD-08,54,41.52,0
2025-12-03,STORE-01,PROD-08,48,32.27,0
2025-12-04,STORE-01,PROD-08,63,6.32,0
2025-12-05,STORE-01,PROD-08,54,25.78,0
2025-12-06,STORE-01,PROD-08,64,31.33,0
2025-12-07,STORE-01,PROD-08,78,18.16,0
2025-12-08,STORE-01,PROD-08,56,16.21,0
2025-12-09,STORE-01,PROD-08,56,48.09,0
2025-12-10,STORE-01,PROD-08,56,10.61,0
2025-12-11,STORE-01,PROD-08,53,25.38,0
2025-12-12,STORE-01,PROD-08,58,15.47,0
2025-12-13,STORE-01,PROD-08,72,11.99,0
2025-12-14,STORE-01,PROD-08,77,38.09,0
2025-12-15,STORE-01,PROD-08,59,41.44,0
2025-12-16,STORE-01,PROD-08,58,23.43,0
2025-12-17,STORE-01,PROD-08,61,45.55,0
2025-12-18,STORE-01,PROD-08,63,8.06,0
2025-12-19,STORE-01,PROD-08,54,12.07,0
2025-12-20,STORE-01,PROD-08,72,12.48,0
2025-12-21,STORE-01,PROD-08,64,9.85,0
2025-12-22,STORE-01,PROD-08,70,26.82,0
2025-12-23,STORE-01,PROD-08,69,39.01,0
2025-12-24,STORE-01,PROD-08,58,9.97,0
2025-12-25,STORE-01,PROD-08,67,6.92,0
2025-12-26,STORE-01,PROD-08,59,26.53,0
2025-12-27,STORE-01,PROD-08,103,49.21,1
2025-12-28,STORE-01,PROD-08,71,42.83,0
2025-12-29,STORE-01,PROD-08,72,35.32,0
2025-12-30,STORE-01,PROD-08,59,18.42,0
2024-01-01,STORE-02,PROD-08,58,8.5,0
2024-01-02,STORE-02,PROD-08,60,21.62,0
2024-01-03,STORE-02,PROD-08,73,6.56,0
2024-01-04,STORE-02,PROD-08,58,21.4,0
2024-01-05,STORE-02,PROD-08,73,8.33,0
2024-01-06,STORE-02,PROD-08,82,13.92,0
2024-01-07,STORE-02,PROD-08,90,11.63,0
2024-01-08,STORE-02,PROD-08,73,44.45,0
2024-01-09,STORE-02,PROD-08,66,20.69,0
